,event_id,n_pulses,train,validate
84209,1370028,43,0,1
84211,1370058,37,0,1
84216,1370178,102,0,1
84218,1370210,53,0,1
84219,1370213,130,0,1
84220,1370217,82,0,1
84221,1370223,82,0,1
84223,1370230,81,0,1
84230,1370297,107,0,1
84236,1370453,49,0,1
84237,1370473,49,0,1
84240,1370515,65,0,1
84249,1370635,91,0,1
84257,1370788,36,0,1
84262,1370858,88,0,1
84270,1370961,95,0,1
84273,1371014,49,0,1
84275,1371042,42,0,1
84278,1371060,66,0,1
84286,1371146,57,0,1
84302,1371350,80,0,1
84307,1371454,69,0,1
84308,1371473,38,0,1
84310,1371497,53,0,1
84313,1371608,57,0,1
84323,1371758,53,0,1
84326,1371841,91,0,1
84328,1371890,61,0,1
84332,1371942,108,0,1
84334,1371986,55,0,1
84341,1372059,101,0,1
84344,1372168,53,0,1
84345,1372171,59,0,1
84348,1372251,79,0,1
84350,1372258,76,0,1
84352,1372295,93,0,1
84354,1372303,56,0,1
84359,1372362,112,0,1
84362,1372393,115,0,1
84368,1372526,84,0,1
84370,1372605,97,0,1
84375,1372646,90,0,1
84376,1372647,37,0,1
84379,1372689,66,0,1
84386,1372809,41,0,1
84401,1373000,88,0,1
84408,1373109,97,0,1
84417,1373216,77,0,1
84429,1373357,59,0,1
84434,1373438,93,0,1
84439,1373560,59,0,1
84441,1373602,45,0,1
84443,1373616,51,0,1
84455,1373840,44,0,1
84456,1373845,129,0,1
84459,1373859,61,0,1
84460,1373890,49,0,1
84464,1373964,63,0,1
84470,1374048,143,0,1
84473,1374078,52,0,1
84474,1374113,83,0,1
84479,1374159,37,0,1
84481,1374176,73,0,1
84491,1374435,144,0,1
84493,1374508,64,0,1
84494,1374534,80,0,1
84495,1374543,41,0,1
84497,1374551,60,0,1
84500,1374617,39,0,1
84504,1374668,118,0,1
84506,1374689,60,0,1
84519,1374881,40,0,1
84522,1374902,65,0,1
84525,1374940,99,0,1
84536,1375140,60,0,1
84539,1375192,67,0,1
84540,1375213,53,0,1
84542,1375242,41,0,1
84543,1375262,61,0,1
84550,1375355,59,0,1
84561,1375542,142,0,1
84566,1375632,126,0,1
84567,1375635,162,0,1
84584,1375919,93,0,1
84587,1375962,52,0,1
84588,1375966,48,0,1
84594,1376033,49,0,1
84619,1376585,46,0,1
84625,1376666,65,0,1
84626,1376675,57,0,1
84627,1376688,87,0,1
84632,1376864,39,0,1
84637,1376899,49,0,1
84640,1376982,78,0,1
84643,1377047,45,0,1
84648,1377116,46,0,1
84656,1377266,83,0,1
84657,1377301,52,0,1
84660,1377363,48,0,1
84666,1377438,47,0,1
84668,1377483,87,0,1
84676,1377563,81,0,1
84680,1377610,129,0,1
84690,1377802,122,0,1
84697,1377954,146,0,1
84704,1378071,42,0,1
84707,1378113,50,0,1
84708,1378137,66,0,1
84740,1378511,37,0,1
84746,1378584,38,0,1
84748,1378611,49,0,1
84749,1378633,65,0,1
84758,1378747,76,0,1
84760,1378818,55,0,1
84768,1378989,106,0,1
84779,1379183,69,0,1
84781,1379200,57,0,1
84783,1379223,169,0,1
84792,1379351,44,0,1
84795,1379409,50,0,1
84800,1379502,40,0,1
84808,1379722,49,0,1
84809,1379735,41,0,1
84812,1379805,61,0,1
84813,1379843,45,0,1
84818,1379924,87,0,1
84820,1379941,50,0,1
84826,1380025,99,0,1
84827,1380060,65,0,1
84832,1380102,60,0,1
84836,1380150,134,0,1
84858,1380533,74,0,1
84861,1380628,42,0,1
84864,1380642,99,0,1
84867,1380683,72,0,1
84874,1380796,42,0,1
84882,1380881,81,0,1
84883,1380903,81,0,1
84886,1381016,59,0,1
84887,1381039,31,0,1
84888,1381049,40,0,1
84891,1381075,62,0,1
84892,1381085,37,0,1
84898,1381174,55,0,1
84901,1381221,90,0,1
84910,1381346,36,0,1
84920,1381441,88,0,1
84929,1381585,51,0,1
84939,1381799,39,0,1
84954,1381965,62,0,1
84955,1381969,72,0,1
84959,1382037,23,0,1
84960,1382041,74,0,1
84962,1382050,49,0,1
84964,1382128,66,0,1
84969,1382273,65,0,1
84971,1382295,43,0,1
84978,1382389,54,0,1
84980,1382397,70,0,1
84987,1382534,37,0,1
84988,1382538,71,0,1
84991,1382549,115,0,1
84992,1382553,133,0,1
84994,1382617,53,0,1
85003,1382744,36,0,1
85004,1382746,65,0,1
85006,1382785,40,0,1
85012,1382864,83,0,1
85013,1382871,57,0,1
85014,1382872,55,0,1
85018,1382940,72,0,1
85036,1383281,78,0,1
85039,1383320,76,0,1
85052,1383618,45,0,1
85057,1383783,44,0,1
85063,1383903,58,0,1
85064,1383919,29,0,1
85070,1384012,60,0,1
85072,1384026,68,0,1
85081,1384155,77,0,1
85085,1384214,47,0,1
85088,1384276,57,0,1
85099,1384492,129,0,1
85102,1384554,38,0,1
85114,1384790,43,0,1
85117,1384880,43,0,1
85124,1384971,116,0,1
85125,1384983,88,0,1
85127,1385037,77,0,1
85138,1385167,100,0,1
85139,1385169,51,0,1
85146,1385272,52,0,1
85147,1385284,47,0,1
85154,1385429,98,0,1
85158,1385510,44,0,1
85164,1385592,66,0,1
85190,1385990,57,0,1
85199,1386052,36,0,1
85201,1386089,88,0,1
85212,1386270,166,0,1
85226,1386477,53,0,1
85231,1386540,49,0,1
85239,1386685,42,0,1
85242,1386704,50,0,1
85243,1386708,59,0,1
85249,1386803,65,0,1
85252,1386851,59,0,1
85264,1386974,52,0,1
85268,1387065,49,0,1
85272,1387142,51,0,1
85273,1387143,38,0,1
85277,1387218,55,0,1
85287,1387404,133,0,1
85289,1387439,45,0,1
85290,1387447,35,0,1
85296,1387542,100,0,1
85299,1387610,51,0,1
85304,1387662,128,0,1
85307,1387686,49,0,1
85314,1387739,67,0,1
85319,1387834,47,0,1
85336,1388187,54,0,1
85346,1388322,47,0,1
85351,1388361,36,0,1
85359,1388577,94,0,1
85362,1388655,45,0,1
85378,1388865,41,0,1
85381,1388899,49,0,1
85390,1389068,64,0,1
85394,1389106,62,0,1
85397,1389139,193,0,1
85432,1389838,56,0,1
85433,1389845,42,0,1
85434,1389866,47,0,1
85442,1389930,119,0,1
85444,1389948,80,0,1
85450,1390076,163,0,1
85451,1390092,46,0,1
85452,1390137,62,0,1
85453,1390194,70,0,1
85454,1390208,100,0,1
85459,1390253,51,0,1
85462,1390311,43,0,1
85471,1390465,43,0,1
85479,1390567,46,0,1
85484,1390657,197,0,1
85491,1390823,168,0,1
85493,1390868,106,0,1
85496,1390899,57,0,1
85499,1390956,31,0,1
85502,1391076,41,0,1
85503,1391113,70,0,1
85512,1391271,50,0,1
85513,1391286,56,0,1
85514,1391351,62,0,1
85515,1391367,76,0,1
85524,1391478,85,0,1
85528,1391523,112,0,1
85541,1391766,49,0,1
85542,1391800,49,0,1
85560,1392097,62,0,1
85565,1392171,71,0,1
85571,1392256,51,0,1
85572,1392262,54,0,1
85576,1392327,44,0,1
85584,1392529,72,0,1
85586,1392571,114,0,1
85588,1392620,37,0,1
85589,1392622,74,0,1
85602,1392802,58,0,1
85605,1392839,51,0,1
85611,1392953,40,0,1
85614,1392977,116,0,1
85616,1393005,51,0,1
85619,1393034,94,0,1
85622,1393091,83,0,1
85624,1393123,75,0,1
85626,1393169,137,0,1
85629,1393194,90,0,1
85630,1393204,50,0,1
85634,1393239,76,0,1
85653,1393616,181,0,1
85663,1393904,49,0,1
85669,1394043,44,0,1
85670,1394077,49,0,1
85672,1394106,123,0,1
85682,1394299,44,0,1
85691,1394489,52,0,1
85704,1394770,79,0,1
85706,1394810,74,0,1
85707,1394813,56,0,1
85709,1394838,79,0,1
85712,1394900,43,0,1
85718,1395011,42,0,1
85719,1395029,60,0,1
85722,1395092,49,0,1
85727,1395216,135,0,1
85728,1395229,40,0,1
85730,1395251,72,0,1
85734,1395294,64,0,1
85746,1395424,41,0,1
85748,1395509,94,0,1
85754,1395630,36,0,1
85755,1395647,98,0,1
85758,1395746,53,0,1
85759,1395779,63,0,1
85762,1395818,37,0,1
85766,1395861,73,0,1
85780,1396084,68,0,1
85781,1396092,28,0,1
85783,1396100,78,0,1
85784,1396106,40,0,1
85791,1396160,65,0,1
85797,1396234,91,0,1
85804,1396368,46,0,1
85806,1396401,44,0,1
85812,1396549,92,0,1
85816,1396559,48,0,1
85822,1396675,139,0,1
85828,1396796,29,0,1
85829,1396802,44,0,1
85835,1396942,55,0,1
85838,1396955,67,0,1
85845,1397146,40,0,1
85848,1397249,103,0,1
85857,1397343,194,0,1
85864,1397439,44,0,1
85865,1397455,46,0,1
85866,1397456,55,0,1
85873,1397569,40,0,1
85875,1397590,51,0,1
85883,1397705,53,0,1
85885,1397734,32,0,1
85887,1397780,62,0,1
85888,1397785,54,0,1
85891,1397818,108,0,1
85902,1397968,29,0,1
85907,1398082,51,0,1
85910,1398099,78,0,1
85911,1398106,63,0,1
85913,1398154,124,0,1
85922,1398264,56,0,1
85929,1398444,49,0,1
85931,1398482,38,0,1
85937,1398604,91,0,1
85942,1398690,42,0,1
85946,1398784,55,0,1
85950,1398822,70,0,1
85952,1398852,89,0,1
85955,1398877,47,0,1
85957,1398892,74,0,1
85958,1398909,41,0,1
85971,1399164,99,0,1
85976,1399239,107,0,1
85978,1399257,68,0,1
85989,1399403,49,0,1
85995,1399447,43,0,1
85996,1399503,84,0,1
86003,1399661,52,0,1
86006,1399703,170,0,1
86007,1399717,36,0,1
86011,1399772,65,0,1
86015,1399816,46,0,1
86022,1399876,62,0,1
86025,1399949,54,0,1
86026,1399976,84,0,1
86039,1400189,69,0,1
86043,1400204,77,0,1
86046,1400265,75,0,1
86056,1400428,64,0,1
86064,1400656,150,0,1
86082,1401072,53,0,1
86098,1401322,67,0,1
86099,1401338,55,0,1
86100,1401345,46,0,1
86101,1401431,37,0,1
86102,1401444,57,0,1
86103,1401453,69,0,1
86106,1401488,68,0,1
86114,1401601,53,0,1
86116,1401670,46,0,1
86122,1401727,78,0,1
86127,1401829,69,0,1
86138,1401903,66,0,1
86152,1402072,36,0,1
86194,1402612,40,0,1
86195,1402617,62,0,1
86196,1402659,89,0,1
86197,1402660,154,0,1
86212,1402793,82,0,1
86216,1402875,84,0,1
86222,1402931,47,0,1
86224,1402957,88,0,1
86227,1403008,39,0,1
86229,1403018,99,0,1
86236,1403092,66,0,1
86243,1403304,65,0,1
86247,1403367,78,0,1
86251,1403400,105,0,1
86256,1403446,137,0,1
86260,1403473,137,0,1
86265,1403564,45,0,1
86272,1403671,47,0,1
86278,1403746,38,0,1
86289,1403877,49,0,1
86301,1404207,92,0,1
86302,1404235,38,0,1
86306,1404326,55,0,1
86313,1404439,110,0,1
86323,1404508,74,0,1
86325,1404514,40,0,1
86326,1404523,66,0,1
86329,1404557,42,0,1
86333,1404661,57,0,1
86337,1404757,74,0,1
86354,1404962,93,0,1
86368,1405169,114,0,1
86371,1405207,48,0,1
86374,1405269,32,0,1
86375,1405280,87,0,1
86381,1405418,39,0,1
86404,1405732,72,0,1
86407,1405765,70,0,1
86413,1405865,36,0,1
86420,1406003,66,0,1
86423,1406060,119,0,1
86429,1406173,61,0,1
86430,1406182,96,0,1
86441,1406334,44,0,1
86445,1406383,82,0,1
86451,1406496,107,0,1
86455,1406638,48,0,1
86457,1406647,70,0,1
86459,1406658,96,0,1
86469,1406820,66,0,1
86471,1406875,57,0,1
86482,1407045,60,0,1
86494,1407195,60,0,1
86495,1407234,64,0,1
86505,1407480,81,0,1
86507,1407489,53,0,1
86512,1407555,72,0,1
86514,1407596,81,0,1
86522,1407715,50,0,1
86524,1407784,59,0,1
86526,1407806,85,0,1
86537,1408015,58,0,1
86546,1408160,89,0,1
86548,1408168,64,0,1
86558,1408354,61,0,1
86561,1408433,44,0,1
86566,1408581,55,0,1
86574,1408810,56,0,1
86578,1408928,81,0,1
86580,1408941,27,0,1
86585,1409009,103,0,1
86589,1409095,36,0,1
86594,1409176,58,0,1
86600,1409265,66,0,1
86604,1409299,40,0,1
86607,1409363,40,0,1
86620,1409633,82,0,1
86621,1409634,57,0,1
86625,1409682,124,0,1
86629,1409699,80,0,1
86636,1409829,54,0,1
86640,1409907,52,0,1
86653,1410080,166,0,1
86657,1410201,63,0,1
86660,1410227,48,0,1
86666,1410305,47,0,1
86667,1410306,56,0,1
86682,1410507,199,0,1
86691,1410665,88,0,1
86695,1410717,65,0,1
86696,1410751,40,0,1
86699,1410802,34,0,1
86701,1410879,40,0,1
86702,1410881,112,0,1
86705,1410913,68,0,1
86709,1410976,57,0,1
86710,1410980,117,0,1
86715,1411023,40,0,1
86719,1411128,98,0,1
86722,1411155,82,0,1
86725,1411164,91,0,1
86729,1411293,36,0,1
86732,1411321,86,0,1
86738,1411459,64,0,1
86739,1411472,87,0,1
86748,1411594,115,0,1
86766,1411866,63,0,1
86774,1412095,48,0,1
86789,1412303,69,0,1
86791,1412316,118,0,1
86800,1412432,56,0,1
86805,1412599,70,0,1
86815,1412814,60,0,1
86816,1412818,72,0,1
86817,1412853,39,0,1
86819,1412918,39,0,1
86822,1412981,83,0,1
86826,1413029,45,0,1
86830,1413054,40,0,1
86831,1413101,90,0,1
86835,1413141,38,0,1
86837,1413157,107,0,1
86841,1413230,55,0,1
86844,1413240,61,0,1
86845,1413250,43,0,1
86848,1413346,49,0,1
86860,1413505,49,0,1
86869,1413620,35,0,1
86874,1413803,65,0,1
86890,1414081,49,0,1
86895,1414160,103,0,1
86906,1414301,77,0,1
86907,1414318,37,0,1
86910,1414334,63,0,1
86915,1414421,136,0,1
86917,1414465,73,0,1
86927,1414645,42,0,1
86943,1414941,111,0,1
86948,1415008,46,0,1
86954,1415215,37,0,1
86956,1415246,189,0,1
86959,1415278,54,0,1
86960,1415279,30,0,1
86961,1415289,42,0,1
86972,1415450,96,0,1
86974,1415508,62,0,1
86976,1415529,53,0,1
86979,1415555,51,0,1
86982,1415685,78,0,1
86990,1415797,38,0,1
86996,1415853,67,0,1
86999,1415871,46,0,1
87011,1415982,56,0,1
87012,1415992,52,0,1
87018,1416040,54,0,1
87027,1416109,47,0,1
87039,1416231,40,0,1
87044,1416296,55,0,1
87047,1416319,107,0,1
87048,1416340,142,0,1
87049,1416341,39,0,1
87056,1416442,63,0,1
87058,1416463,48,0,1
87074,1416690,65,0,1
87076,1416734,72,0,1
87077,1416791,47,0,1
87093,1417107,45,0,1
87094,1417115,95,0,1
87103,1417192,104,0,1
87128,1417675,60,0,1
87140,1417799,56,0,1
87143,1417845,41,0,1
87146,1417854,80,0,1
87153,1418013,49,0,1
87156,1418043,146,0,1
87167,1418173,70,0,1
87177,1418376,139,0,1
87179,1418394,70,0,1
87182,1418477,147,0,1
87183,1418540,61,0,1
87184,1418577,53,0,1
87187,1418593,98,0,1
87188,1418600,37,0,1
87190,1418640,56,0,1
87194,1418678,48,0,1
87203,1418804,64,0,1
87209,1418910,28,0,1
87210,1418943,54,0,1
87225,1419258,125,0,1
87230,1419289,40,0,1
87240,1419410,48,0,1
87244,1419466,72,0,1
87250,1419559,53,0,1
87264,1419793,38,0,1
87274,1420043,38,0,1
87282,1420130,40,0,1
87284,1420176,43,0,1
87286,1420187,41,0,1
87289,1420219,111,0,1
87291,1420249,145,0,1
87293,1420279,53,0,1
87296,1420328,97,0,1
87299,1420409,99,0,1
87305,1420541,51,0,1
87306,1420552,71,0,1
87325,1420821,166,0,1
87326,1420842,37,0,1
87335,1420971,118,0,1
87337,1421045,77,0,1
87338,1421053,62,0,1
87341,1421088,72,0,1
87345,1421167,63,0,1
87347,1421183,63,0,1
87352,1421234,43,0,1
87358,1421348,50,0,1
87361,1421383,76,0,1
87363,1421401,44,0,1
87369,1421557,85,0,1
87375,1421608,58,0,1
87379,1421625,64,0,1
87380,1421639,67,0,1
87394,1421916,49,0,1
87403,1422072,41,0,1
87416,1422390,64,0,1
87433,1422770,35,0,1
87435,1422809,50,0,1
87436,1422856,40,0,1
87441,1423061,71,0,1
87443,1423086,68,0,1
87444,1423125,35,0,1
87462,1423329,124,0,1
87471,1423486,56,0,1
87474,1423531,49,0,1
87486,1423684,49,0,1
87494,1423779,96,0,1
87510,1424025,159,0,1
87511,1424039,62,0,1
87520,1424133,40,0,1
87522,1424147,67,0,1
87527,1424299,61,0,1
87536,1424477,84,0,1
87537,1424512,73,0,1
87551,1424778,50,0,1
87552,1424825,73,0,1
87554,1424872,59,0,1
87568,1425145,54,0,1
87577,1425319,121,0,1
87584,1425397,53,0,1
87607,1425755,121,0,1
87624,1426050,55,0,1
87627,1426110,81,0,1
87631,1426144,56,0,1
87649,1426338,47,0,1
87650,1426361,49,0,1
87658,1426492,53,0,1
87666,1426562,59,0,1
87668,1426573,74,0,1
87671,1426600,63,0,1
87674,1426624,28,0,1
87677,1426654,44,0,1
87678,1426660,49,0,1
87679,1426689,43,0,1
87682,1426747,47,0,1
87688,1426880,55,0,1
87689,1426885,71,0,1
87707,1427113,33,0,1
87710,1427157,47,0,1
87711,1427158,63,0,1
87724,1427468,56,0,1
87730,1427567,34,0,1
87734,1427598,32,0,1
87735,1427608,106,0,1
87742,1427764,74,0,1
87760,1428046,145,0,1
87767,1428155,131,0,1
87769,1428189,172,0,1
87770,1428200,54,0,1
87775,1428252,51,0,1
87779,1428333,70,0,1
87785,1428468,163,0,1
87786,1428474,55,0,1
87791,1428625,51,0,1
87795,1428654,143,0,1
87797,1428663,53,0,1
87808,1428839,68,0,1
87809,1428844,50,0,1
87810,1428856,69,0,1
87813,1428916,53,0,1
87815,1428930,56,0,1
87816,1428941,146,0,1
87820,1428992,44,0,1
87821,1428997,44,0,1
87823,1429065,197,0,1
87827,1429153,75,0,1
87828,1429183,77,0,1
87831,1429207,41,0,1
87849,1429535,68,0,1
87850,1429564,82,0,1
87854,1429619,74,0,1
87882,1430199,53,0,1
87888,1430269,77,0,1
87894,1430471,36,0,1
87899,1430526,195,0,1
87900,1430528,36,0,1
87906,1430624,90,0,1
87912,1430765,41,0,1
87913,1430772,94,0,1
87917,1430845,80,0,1
87920,1430884,67,0,1
87925,1430927,41,0,1
87928,1430943,45,0,1
87934,1430981,67,0,1
87935,1431014,59,0,1
87940,1431084,44,0,1
87952,1431256,58,0,1
87966,1431452,48,0,1
87976,1431574,81,0,1
87981,1431706,57,0,1
87987,1431840,66,0,1
87997,1431980,55,0,1
87999,1432093,100,0,1
88005,1432210,61,0,1
88021,1432421,171,0,1
88031,1432635,104,0,1
88032,1432639,45,0,1
88033,1432642,67,0,1
88036,1432654,48,0,1
88037,1432661,72,0,1
88046,1432739,65,0,1
88049,1432775,43,0,1
88052,1432832,145,0,1
88056,1432889,48,0,1
88058,1432953,39,0,1
88060,1432980,46,0,1
88065,1433042,43,0,1
88072,1433137,90,0,1
88081,1433298,131,0,1
88098,1433470,77,0,1
88099,1433471,79,0,1
88101,1433573,104,0,1
88102,1433581,33,0,1
88105,1433644,74,0,1
88117,1433892,31,0,1
88130,1434204,68,0,1
88140,1434498,105,0,1
88141,1434506,104,0,1
88142,1434511,81,0,1
88149,1434597,65,0,1
88150,1434618,78,0,1
88154,1434698,121,0,1
88156,1434736,105,0,1
88160,1434777,68,0,1
88162,1434857,75,0,1
88172,1435003,69,0,1
88180,1435155,194,0,1
88182,1435194,49,0,1
88194,1435404,60,0,1
88210,1435646,48,0,1
88211,1435648,41,0,1
88213,1435689,73,0,1
88214,1435696,53,0,1
88216,1435722,51,0,1
88217,1435734,86,0,1
88220,1435772,99,0,1
88221,1435792,56,0,1
88226,1435857,33,0,1
88227,1435880,44,0,1
88244,1436110,36,0,1
88256,1436267,112,0,1
88267,1436506,43,0,1
88274,1436569,40,0,1
88286,1436816,50,0,1
88288,1436829,40,0,1
88293,1436878,80,0,1
88296,1436923,43,0,1
88299,1437025,39,0,1
88305,1437090,56,0,1
88311,1437271,53,0,1
88317,1437464,63,0,1
88331,1437826,40,0,1
88332,1437830,49,0,1
88337,1437938,93,0,1
88344,1438119,114,0,1
88350,1438176,100,0,1
88357,1438282,44,0,1
88360,1438358,90,0,1
88365,1438443,171,0,1
88371,1438541,50,0,1
88391,1438942,80,0,1
88404,1439188,183,0,1
88413,1439337,73,0,1
88416,1439397,103,0,1
88425,1439574,48,0,1
88426,1439584,93,0,1
88430,1439613,67,0,1
88450,1439895,82,0,1
88454,1439938,36,0,1
88455,1439944,46,0,1
88460,1439993,111,0,1
88464,1440049,52,0,1
88470,1440163,77,0,1
88472,1440212,63,0,1
88473,1440233,69,0,1
88486,1440544,98,0,1
88488,1440561,35,0,1
88491,1440587,162,0,1
88496,1440700,60,0,1
88510,1440939,104,0,1
88511,1440958,123,0,1
88513,1440982,45,0,1
88514,1440993,64,0,1
88515,1440994,127,0,1
88516,1440995,67,0,1
88518,1441021,119,0,1
88525,1441108,49,0,1
88526,1441112,86,0,1
88542,1441424,55,0,1
88551,1441525,50,0,1
88555,1441569,56,0,1
88558,1441583,62,0,1
88561,1441606,99,0,1
88569,1441784,52,0,1
88571,1441819,79,0,1
88573,1441841,75,0,1
88575,1441886,41,0,1
88576,1441898,75,0,1
88580,1441965,39,0,1
88581,1441983,52,0,1
88583,1442025,82,0,1
88588,1442040,64,0,1
88595,1442156,61,0,1
88606,1442311,63,0,1
88608,1442353,46,0,1
88612,1442389,34,0,1
88624,1442683,74,0,1
88626,1442704,74,0,1
88632,1442799,48,0,1
88645,1442957,66,0,1
88648,1442997,42,0,1
88649,1443007,58,0,1
88651,1443027,100,0,1
88657,1443113,131,0,1
88682,1443471,96,0,1
88686,1443495,39,0,1
88691,1443538,195,0,1
88692,1443539,33,0,1
88694,1443564,46,0,1
88695,1443568,56,0,1
88701,1443654,71,0,1
88702,1443661,59,0,1
88704,1443725,35,0,1
88714,1443893,84,0,1
88721,1443968,69,0,1
88723,1444004,69,0,1
88725,1444028,55,0,1
88736,1444180,127,0,1
88739,1444255,77,0,1
88746,1444374,91,0,1
88749,1444439,41,0,1
88753,1444494,123,0,1
88761,1444616,62,0,1
88766,1444686,46,0,1
88769,1444738,56,0,1
88776,1444837,62,0,1
88787,1445053,51,0,1
88788,1445098,69,0,1
88792,1445131,36,0,1
88810,1445410,89,0,1
88817,1445489,46,0,1
88819,1445520,46,0,1
88820,1445522,36,0,1
88821,1445539,81,0,1
88828,1445661,127,0,1
88834,1445733,89,0,1
88837,1445767,61,0,1
88839,1445798,49,0,1
88849,1445967,33,0,1
88851,1446003,152,0,1
88862,1446281,36,0,1
88864,1446303,46,0,1
88866,1446313,52,0,1
88870,1446356,39,0,1
88872,1446375,59,0,1
88877,1446484,79,0,1
88878,1446552,55,0,1
88880,1446584,96,0,1
88883,1446648,57,0,1
88885,1446658,64,0,1
88886,1446660,105,0,1
88891,1446800,51,0,1
88899,1446902,57,0,1
88914,1447160,94,0,1
88922,1447254,71,0,1
88923,1447258,104,0,1
88925,1447278,84,0,1
88931,1447360,64,0,1
88937,1447450,77,0,1
88941,1447492,67,0,1
88945,1447512,83,0,1
88969,1447966,57,0,1
88976,1448044,77,0,1
88981,1448115,54,0,1
88985,1448163,50,0,1
88986,1448172,64,0,1
88995,1448341,32,0,1
88998,1448431,95,0,1
89013,1448628,40,0,1
89014,1448654,70,0,1
89019,1448762,46,0,1
89027,1448843,67,0,1
89035,1448955,75,0,1
89036,1448959,52,0,1
89052,1449228,60,0,1
89055,1449332,44,0,1
89057,1449336,65,0,1
89061,1449409,52,0,1
89066,1449451,89,0,1
89082,1449652,44,0,1
89088,1449784,43,0,1
89090,1449811,58,0,1
89093,1449861,49,0,1
89094,1449884,53,0,1
89095,1449897,81,0,1
89098,1449933,59,0,1
89104,1450085,50,0,1
89107,1450101,69,0,1
89114,1450167,39,0,1
89120,1450287,85,0,1
89122,1450296,49,0,1
89123,1450310,80,0,1
89136,1450540,68,0,1
89138,1450572,162,0,1
89144,1450654,43,0,1
89149,1450749,85,0,1
89159,1450876,50,0,1
89162,1450914,93,0,1
89165,1450958,86,0,1
89174,1451030,58,0,1
89178,1451114,67,0,1
89184,1451203,42,0,1
89189,1451311,71,0,1
89190,1451313,69,0,1
89193,1451365,39,0,1
89195,1451380,87,0,1
89198,1451413,54,0,1
89202,1451455,118,0,1
89205,1451591,145,0,1
89208,1451650,97,0,1
89212,1451782,161,0,1
89215,1451830,63,0,1
89222,1451935,45,0,1
89223,1451943,196,0,1
89225,1451977,42,0,1
89234,1452247,69,0,1
89246,1452362,36,0,1
89255,1452670,46,0,1
89259,1452760,68,0,1
89263,1452838,38,0,1
89275,1453020,127,0,1
89279,1453096,57,0,1
89281,1453103,44,0,1
89282,1453109,54,0,1
89287,1453154,40,0,1
89296,1453287,56,0,1
89304,1453386,29,0,1
89311,1453493,50,0,1
89313,1453501,47,0,1
89317,1453640,58,0,1
89324,1453759,68,0,1
89328,1453843,68,0,1
89332,1453866,35,0,1
89349,1454150,69,0,1
89358,1454289,68,0,1
89366,1454458,104,0,1
89368,1454507,55,0,1
89371,1454600,39,0,1
89372,1454602,130,0,1
89373,1454604,54,0,1
89382,1454678,83,0,1
89384,1454714,74,0,1
89392,1454813,38,0,1
89397,1454849,88,0,1
89400,1454907,57,0,1
89409,1455032,79,0,1
89415,1455143,45,0,1
89417,1455161,59,0,1
89420,1455189,73,0,1
89426,1455264,53,0,1
89430,1455341,78,0,1
89443,1455466,67,0,1
89444,1455476,166,0,1
89454,1455594,57,0,1
89456,1455616,45,0,1
89465,1455725,80,0,1
89466,1455731,65,0,1
89469,1455793,84,0,1
89476,1455975,67,0,1
89477,1455985,112,0,1
89479,1456029,91,0,1
89492,1456180,33,0,1
89495,1456294,43,0,1
89496,1456295,57,0,1
89497,1456323,172,0,1
89498,1456338,76,0,1
89503,1456516,46,0,1
89512,1456643,68,0,1
89522,1456770,81,0,1
89531,1456940,52,0,1
89539,1457265,41,0,1
89544,1457331,89,0,1
89550,1457410,82,0,1
89551,1457417,46,0,1
89559,1457517,63,0,1
89560,1457530,51,0,1
89564,1457571,46,0,1
89566,1457635,38,0,1
89581,1457928,44,0,1
89592,1458130,80,0,1
89593,1458131,104,0,1
89595,1458150,61,0,1
89611,1458444,33,0,1
89614,1458563,47,0,1
89621,1458766,147,0,1
89624,1458826,174,0,1
89629,1458885,95,0,1
89632,1458906,68,0,1
89636,1458934,68,0,1
89645,1459066,118,0,1
89649,1459162,97,0,1
89650,1459175,141,0,1
89659,1459279,51,0,1
89660,1459285,38,0,1
89662,1459293,64,0,1
89663,1459297,116,0,1
89671,1459409,72,0,1
89675,1459434,80,0,1
89677,1459448,76,0,1
89683,1459588,35,0,1
89685,1459623,71,0,1
89687,1459648,50,0,1
89693,1459817,177,0,1
89699,1459896,64,0,1
89701,1459910,170,0,1
89704,1459924,52,0,1
89710,1459980,54,0,1
89714,1460012,75,0,1
89721,1460121,78,0,1
89725,1460233,146,0,1
89733,1460337,74,0,1
89737,1460349,52,0,1
89740,1460389,151,0,1
89741,1460400,96,0,1
89770,1460876,91,0,1
89776,1460973,60,0,1
89777,1460984,58,0,1
89802,1461437,144,0,1
89808,1461476,52,0,1
89819,1461625,79,0,1
89822,1461721,117,0,1
89827,1461789,55,0,1
89838,1461921,49,0,1
89843,1461976,80,0,1
89845,1461995,35,0,1
89847,1462021,44,0,1
89852,1462109,94,0,1
89857,1462195,83,0,1
89859,1462204,78,0,1
89870,1462400,33,0,1
89871,1462406,54,0,1
89872,1462412,124,0,1
89878,1462486,64,0,1
89884,1462548,39,0,1
89885,1462552,57,0,1
89891,1462661,93,0,1
89894,1462704,93,0,1
89895,1462725,95,0,1
89905,1462814,91,0,1
89915,1463062,79,0,1
89917,1463095,37,0,1
89918,1463105,94,0,1
89925,1463224,57,0,1
89926,1463225,65,0,1
89948,1463482,52,0,1
89956,1463562,107,0,1
89967,1463800,53,0,1
89969,1463869,130,0,1
89974,1463999,59,0,1
89977,1464013,84,0,1
89978,1464032,57,0,1
89984,1464091,93,0,1
